,cons.price.idx,subscribe,summer,euribor3m,n_campaign,cons.conf.idx,contacted,winter,spring,emp.var.rate,age_mean,client_id,nr.employed,previous,job_binned_services + blue_collar,job_binned_technician + misc. level pos. + management + admin.,marital_married,marital_single,education_basic.6y,education_basic.9y,education_high.school,education_illiterate,education_professional.course,education_university.degree,default_unknown,housing_yes,loan_yes,contact_telephone,day_of_week_mon,day_of_week_thu,day_of_week_tue,day_of_week_wed,poutcome_nonexistent,poutcome_success,age_dist_Age_31_to_36,age_dist_Age_36_to_41,age_dist_Age_41_to_50,age_dist_Age_gt_50
656,93.91799999999999,0,1,4.961,1,-42.7,0,0,0,1.4,0,1706,5228.1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0
657,93.2,0,0,4.021,1,-42.0,0,0,0,-0.1,1,1709,5195.8,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
658,92.89299999999999,0,0,1.244,0,-46.2,0,0,1,-1.8,1,1711,5099.1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
659,92.89299999999999,0,0,1.344,1,-46.2,0,0,1,-1.8,0,1712,5099.1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
660,93.2,0,0,4.12,1,-42.0,0,0,0,-0.1,1,1718,5195.8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
661,93.994,0,0,4.8580000000000005,1,-36.4,0,0,1,1.1,0,1721,5191.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0
662,93.91799999999999,0,1,4.961,1,-42.7,0,0,0,1.4,0,1722,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0
663,94.215,0,1,0.8759999999999999,0,-40.3,0,0,0,-1.7,0,1724,4991.6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
664,93.994,0,0,4.857,0,-36.4,0,0,1,1.1,0,1725,5191.0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
665,93.2,0,0,4.12,1,-42.0,0,0,0,-0.1,0,1726,5195.8,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
666,93.2,0,0,4.12,1,-42.0,0,0,0,-0.1,1,1737,5195.8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0
667,94.465,0,1,4.958,0,-41.8,0,0,0,1.4,0,1738,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0
668,93.994,0,0,4.856,1,-36.4,0,0,1,1.1,1,1742,5191.0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0
669,92.89299999999999,0,0,1.27,0,-46.2,0,0,1,-1.8,0,1744,5099.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
670,93.91799999999999,0,1,4.96,1,-42.7,0,0,0,1.4,0,1748,5228.1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
671,93.075,0,0,1.41,0,-47.1,0,0,1,-1.8,0,1749,5099.1,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
672,94.465,0,1,4.961,1,-41.8,0,0,0,1.4,1,1750,5228.1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
673,93.2,0,0,4.12,0,-42.0,0,0,0,-0.1,0,1751,5195.8,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
674,93.2,0,0,4.191,0,-42.0,0,0,0,-0.1,0,1757,5195.8,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0
675,92.89299999999999,0,0,1.327,1,-46.2,1,0,1,-1.8,0,1759,5099.1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
676,92.963,1,1,1.266,0,-40.8,0,0,0,-2.9,0,1761,5076.2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
677,94.055,1,1,0.7290000000000001,0,-39.8,0,0,0,-1.7,1,1762,4991.6,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
678,92.89299999999999,0,0,1.3130000000000002,0,-46.2,0,0,1,-1.8,0,1764,5099.1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
679,94.215,1,1,0.885,1,-40.3,1,0,0,-1.7,0,1772,4991.6,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
680,93.075,0,0,1.365,0,-47.1,0,0,1,-1.8,1,1773,5099.1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1
681,92.20100000000001,1,1,0.8490000000000001,1,-31.4,1,0,0,-2.9,0,1777,5076.2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
682,94.465,0,1,4.962,1,-41.8,0,0,0,1.4,0,1778,5228.1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
683,93.91799999999999,0,1,4.962,1,-42.7,0,0,0,1.4,1,1781,5228.1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
684,93.994,0,0,4.857,1,-36.4,0,0,1,1.1,1,1782,5191.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
685,93.994,0,0,4.857,1,-36.4,0,0,1,1.1,0,1783,5191.0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
686,93.91799999999999,0,1,4.961,0,-42.7,0,0,0,1.4,0,1789,5228.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
687,93.91799999999999,0,1,4.963,1,-42.7,0,0,0,1.4,0,1791,5228.1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
688,93.91799999999999,0,1,4.962,1,-42.7,0,0,0,1.4,0,1792,5228.1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0
689,93.2,0,0,4.12,1,-42.0,0,0,0,-0.1,1,1793,5195.8,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0
690,92.89299999999999,1,0,1.2990000000000002,1,-46.2,0,0,1,-1.8,0,1794,5099.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
691,93.91799999999999,0,1,4.968,0,-42.7,0,0,0,1.4,0,1798,5228.1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
692,92.89299999999999,0,0,1.2990000000000002,1,-46.2,0,0,1,-1.8,0,1800,5099.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
693,92.89299999999999,0,0,1.2990000000000002,1,-46.2,0,0,1,-1.8,0,1801,5099.1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
694,93.994,0,0,4.856,1,-36.4,0,0,1,1.1,1,1802,5191.0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
695,92.84299999999999,1,0,1.757,0,-50.0,0,0,1,-1.8,0,1803,5099.1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
696,92.963,0,1,1.268,0,-40.8,0,0,0,-2.9,0,1805,5076.2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
697,93.2,0,0,4.191,0,-42.0,0,0,0,-0.1,0,1806,5195.8,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
698,92.89299999999999,0,0,1.281,0,-46.2,0,0,1,-1.8,1,1809,5099.1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
699,93.91799999999999,0,1,4.959,0,-42.7,0,0,0,1.4,1,1810,5228.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
700,93.444,0,1,4.962,1,-36.1,0,0,0,1.4,0,1811,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0
701,93.91799999999999,0,1,4.96,1,-42.7,0,0,0,1.4,0,1813,5228.1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0
702,92.89299999999999,0,0,1.266,1,-46.2,0,0,1,-1.8,0,1817,5099.1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
703,92.713,1,0,0.718,1,-33.0,1,1,0,-3.0,1,1818,5023.5,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
704,94.465,0,1,4.947,0,-41.8,0,0,0,1.4,0,1822,5228.1,0,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
705,93.876,0,0,0.6920000000000001,1,-40.0,0,0,1,-1.8,0,1823,5008.7,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
706,93.2,0,0,4.0760000000000005,1,-42.0,0,0,0,-0.1,0,1827,5195.8,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
707,93.994,0,0,4.855,1,-36.4,0,0,1,1.1,0,1828,5191.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
708,93.2,0,0,4.12,0,-42.0,0,0,0,-0.1,0,1830,5195.8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
709,93.91799999999999,0,1,4.958,0,-42.7,0,0,0,1.4,0,1831,5228.1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0
710,93.91799999999999,0,1,4.961,0,-42.7,0,0,0,1.4,1,1832,5228.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
711,92.89299999999999,0,0,1.25,0,-46.2,0,0,1,-1.8,1,1833,5099.1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0
712,93.444,0,1,4.9639999999999995,0,-36.1,0,0,0,1.4,0,1835,5228.1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
713,93.075,0,0,1.405,1,-47.1,0,0,1,-1.8,1,1837,5099.1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
714,93.994,0,0,4.859,0,-36.4,0,0,1,1.1,1,1838,5191.0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0
715,94.055,1,1,0.742,1,-39.8,0,0,0,-1.7,1,1839,4991.6,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
716,94.465,0,1,4.864,1,-41.8,0,0,0,1.4,0,1843,5228.1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0
717,93.444,0,1,4.963,1,-36.1,0,0,0,1.4,1,1846,5228.1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
718,93.994,0,0,4.857,0,-36.4,0,0,1,1.1,0,1849,5191.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
719,93.2,0,0,4.1530000000000005,0,-42.0,0,0,0,-0.1,0,1851,5195.8,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0
720,93.444,0,1,4.963,1,-36.1,0,0,0,1.4,0,1852,5228.1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
721,93.91799999999999,0,1,4.961,1,-42.7,0,0,0,1.4,0,1853,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0
722,92.469,0,1,0.914,1,-33.6,0,0,0,-2.9,0,1855,5076.2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
723,93.91799999999999,0,1,4.963,0,-42.7,0,0,0,1.4,0,1859,5228.1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0
724,93.994,0,0,4.856,1,-36.4,0,0,1,1.1,1,1861,5191.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1
725,93.91799999999999,0,1,4.962,1,-42.7,0,0,0,1.4,1,1864,5228.1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
726,93.994,0,0,4.8580000000000005,0,-36.4,0,0,1,1.1,0,1871,5191.0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0
727,92.89299999999999,0,0,1.327,0,-46.2,0,0,1,-1.8,1,1872,5099.1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
728,93.91799999999999,0,1,4.957,0,-42.7,0,0,0,1.4,1,1874,5228.1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
729,93.075,0,0,1.405,1,-47.1,0,0,1,-1.8,1,1877,5099.1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0
730,93.994,0,0,4.857,0,-36.4,0,0,1,1.1,1,1878,5191.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
731,92.89299999999999,0,0,1.334,1,-46.2,0,0,1,-1.8,0,1879,5099.1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0
732,94.465,0,1,4.961,1,-41.8,0,0,0,1.4,0,1881,5228.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
733,92.20100000000001,1,1,0.884,0,-31.4,0,0,0,-2.9,1,1883,5076.2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
734,93.994,0,0,4.857,1,-36.4,0,0,1,1.1,0,1889,5191.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
735,94.465,0,1,4.864,1,-41.8,0,0,0,1.4,1,1890,5228.1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
736,93.91799999999999,0,1,4.962,1,-42.7,0,0,0,1.4,1,1891,5228.1,0,0,1,1,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,1,0
737,92.37899999999999,0,0,0.797,0,-29.8,0,0,0,-3.4,1,1892,5017.5,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0
738,93.444,0,1,4.965,1,-36.1,0,0,0,1.4,0,1893,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
739,93.2,0,0,4.12,1,-42.0,0,0,0,-0.1,1,1895,5195.8,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
740,94.465,0,1,4.865,0,-41.8,0,0,0,1.4,0,1907,5228.1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0
741,93.994,0,0,4.855,1,-36.4,0,0,1,1.1,0,1908,5191.0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0
742,93.91799999999999,0,1,4.961,1,-42.7,0,0,0,1.4,0,1909,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
743,93.994,0,0,4.856,1,-36.4,0,0,1,1.1,1,1910,5191.0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0
744,93.994,0,0,4.857,1,-36.4,0,0,1,1.1,0,1911,5191.0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0
745,92.89299999999999,0,0,1.334,1,-46.2,0,0,1,-1.8,0,1913,5099.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
746,92.963,0,1,1.26,1,-40.8,0,0,0,-2.9,0,1915,5076.2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
747,92.649,1,0,0.7140000000000001,0,-30.1,1,0,0,-3.4,0,1918,5017.5,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
748,93.994,0,0,4.857,1,-36.4,0,0,1,1.1,0,1919,5191.0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0
749,93.444,0,1,4.968,0,-36.1,0,0,0,1.4,1,1920,5228.1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
750,93.444,0,1,4.9639999999999995,0,-36.1,0,0,0,1.4,0,1921,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
751,93.91799999999999,0,1,4.962,1,-42.7,0,0,0,1.4,1,1922,5228.1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1
752,92.89299999999999,0,0,1.3130000000000002,1,-46.2,0,0,1,-1.8,1,1926,5099.1,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
753,92.89299999999999,0,0,1.266,1,-46.2,0,0,1,-1.8,0,1928,5099.1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
754,93.91799999999999,0,1,4.962,1,-42.7,0,0,0,1.4,0,1935,5228.1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
755,92.89299999999999,0,0,1.266,1,-46.2,0,0,1,-1.8,1,1944,5099.1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0
756,93.994,0,0,4.857,0,-36.4,0,0,1,1.1,0,1946,5191.0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,0,0
757,93.2,1,0,4.12,1,-42.0,0,0,0,-0.1,0,1948,5195.8,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0
758,92.89299999999999,0,0,1.344,0,-46.2,0,0,1,-1.8,1,1950,5099.1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
759,93.2,0,0,4.191,0,-42.0,0,0,0,-0.1,1,1957,5195.8,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
760,93.91799999999999,1,1,4.96,1,-42.7,0,0,0,1.4,0,1960,5228.1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
761,93.994,0,0,4.857,0,-36.4,0,0,1,1.1,1,1961,5191.0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,1
762,93.444,0,1,4.968,1,-36.1,0,0,0,1.4,1,1965,5228.1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0
763,92.89299999999999,0,0,1.27,1,-46.2,0,0,1,-1.8,0,1966,5099.1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
764,92.89299999999999,0,0,1.281,0,-46.2,0,0,1,-1.8,1,1968,5099.1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
765,93.2,0,0,4.1530000000000005,0,-42.0,0,0,0,-0.1,1,1971,5195.8,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
766,93.91799999999999,0,1,4.957,1,-42.7,0,0,0,1.4,0,1976,5228.1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
767,93.444,0,1,4.963,1,-36.1,0,0,0,1.4,0,1977,5228.1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
768,93.91799999999999,0,1,4.968,0,-42.7,0,0,0,1.4,0,1978,5228.1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
769,93.444,0,1,4.965,0,-36.1,0,0,0,1.4,0,1981,5228.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
770,93.2,0,0,4.7,0,-42.0,0,0,0,-0.1,1,1984,5195.8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1
771,93.91799999999999,0,1,4.962,0,-42.7,0,0,0,1.4,1,1985,5228.1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
772,92.89299999999999,0,0,1.2990000000000002,1,-46.2,0,0,1,-1.8,0,1986,5099.1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0
773,92.89299999999999,0,0,1.3130000000000002,1,-46.2,0,0,1,-1.8,1,1987,5099.1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
774,93.075,0,0,1.453,0,-47.1,0,0,1,-1.8,0,1999,5099.1,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
775,93.994,0,0,4.857,1,-36.4,0,0,1,1.1,0,2002,5191.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
776,93.444,0,1,4.9639999999999995,1,-36.1,0,0,0,1.4,0,2003,5228.1,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0
777,93.444,0,1,4.965,1,-36.1,0,0,0,1.4,0,2005,5228.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
778,94.199,1,0,0.879,1,-37.5,0,0,0,-1.1,0,2007,4963.6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0
779,93.994,0,0,4.859,0,-36.4,0,0,1,1.1,0,2008,5191.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
780,92.89299999999999,0,0,1.264,1,-46.2,0,0,1,-1.8,0,2009,5099.1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0
781,93.075,0,0,1.405,1,-47.1,0,0,1,-1.8,1,2015,5099.1,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
782,92.89299999999999,0,0,1.2990000000000002,1,-46.2,0,0,1,-1.8,0,2018,5099.1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
783,93.91799999999999,0,1,4.96,0,-42.7,0,0,0,1.4,1,2020,5228.1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1
784,92.89299999999999,0,0,1.344,0,-46.2,0,0,1,-1.8,0,2021,5099.1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0
785,92.89299999999999,0,0,1.244,1,-46.2,0,0,1,-1.8,1,2022,5099.1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0
786,93.91799999999999,0,1,4.96,1,-42.7,0,0,0,1.4,0,2023,5228.1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0
787,92.20100000000001,0,1,0.838,1,-31.4,0,0,0,-2.9,1,2025,5076.2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
788,94.465,0,1,4.959,1,-41.8,0,0,0,1.4,0,2031,5228.1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
789,93.994,0,0,4.86,1,-36.4,0,0,1,1.1,0,2032,5191.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
790,93.91799999999999,0,1,4.96,1,-42.7,0,0,0,1.4,1,2033,5228.1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
791,93.075,0,0,1.405,0,-47.1,0,0,1,-1.8,0,2035,5099.1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
792,93.075,0,0,1.405,0,-47.1,0,0,1,-1.8,0,2037,5099.1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
793,92.89299999999999,0,0,1.25,1,-46.2,0,0,1,-1.8,0,2042,5099.1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
794,93.994,0,0,4.855,0,-36.4,0,0,1,1.1,0,2044,5191.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0
795,92.89299999999999,0,0,1.2990000000000002,0,-46.2,0,0,1,-1.8,0,2045,5099.1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
796,92.89299999999999,0,0,1.25,1,-46.2,0,0,1,-1.8,0,2046,5099.1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
797,92.89299999999999,0,0,1.266,1,-46.2,0,0,1,-1.8,0,2051,5099.1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
798,93.994,0,0,4.86,1,-36.4,0,0,1,1.1,1,2052,5191.0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0
799,93.444,0,1,4.965,0,-36.1,0,0,0,1.4,0,2053,5228.1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
800,93.2,0,0,4.1530000000000005,0,-42.0,0,0,0,-0.1,1,2054,5195.8,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
